tx_id,timestamp,channel,amount_inr,sender_account_id,sender_name,sender_pan,sender_dob,sender_bank,sender_ifsc,sender_vpa,receiver_account_id,receiver_name,receiver_pan,receiver_dob,receiver_bank,receiver_vpa,receiver_state,receiver_city,tx_location_city,tx_location_state,tx_location_country,tx_location_lat,tx_location_lon,device_id,purpose_code,is_cross_border,fx_usd_inr,usd_equiv,beneficiary_id,tx_status
TX20260601000693,2026-06-01T14:10:00,UPI,12602,ACC01491,Karan Khan,GOCDS7802H,1976-02-07,INDB,SBIN0107,acc01491@okutib,EXT23516,Aditya Khan,,,SBIN,,,Singapore,Singapore,,SG,1.3521,103.8198,DEV-A,P0008,0,,,,SUCCESS
TX20260604000040,2026-06-04T12:00:00,NEFT,241625,ACC26745,Neha Patel,MXJDM0564G,1988-01-04,HDFC,HDFC0241,acc26745@okutib,EXT57492,Anjali Bose,,,ICIC,anjali@okhdfc,KA,Bengaluru,Bengaluru,KA,IN,12.9716,77.5946,DEV-ACC26745,P0099,0,,,,SUCCESS
TX20260603000185,2026-06-03T02:42:00,UPI,6374,ACC69720,Anjali Bose,PPSDV6509Y,1966-02-23,AXIS,AXIS0691,acc69720@okaxis,EXT52451,Neha Rao,,,INDB,neha@okyesb,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC69720,P0099,0,,,,SUCCESS
TX20260603001307,2026-06-03T00:42:00,NEFT,38690,ACC51606,Vivaan Rao,OERTD5361E,1992-10-15,AXIS,HDFC0239,acc51606@okhdfc,EXT81197,Neha Reddy,,,YESB,neha@okutib,KL,Kochi,Kochi,KL,IN,9.9312,76.2673,DEV-ACC51606,P0014,0,,,,SUCCESS
TX20260602000291,2026-06-02T00:30:00,UPI,3869,PYR1_3,Aishwarya Iyer,CUDYY6768J,1977-07-15,SBIN,SBIN0802,pyr1_3@upi,MULE1,Rohan Das,,,PUNB,mule1@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR1_3,P0099,0,,,,SUCCESS
TX20260603001471,2026-06-03T20:39:00,UPI,34227,ACC21398,Mohan Menon,BJVPH7173X,1992-11-20,PUNB,AXIS0889,acc21398@oksbin,EXT10353,Ramesh Reddy,,,PUNB,ramesh@okaxis,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC21398,P0008,0,,,,SUCCESS
TX20260605000067,2026-06-05T21:00:00,NEFT,239379,ACC54940,Aditya Das,LWTGO5824Q,1992-10-13,HDFC,HDFC0685,acc54940@oksbin,EXT45448,Rohan Iyer,,,ICIC,rohan@okhdfc,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC54940,P0099,0,,,,SUCCESS
TX20260604001046,2026-06-04T05:08:00,NEFT,28670,ACC42037,Karan Rao,TRMEV9264O,1967-07-08,AXIS,KKBK0714,acc42037@okaxis,EXT20711,Vivaan Menon,,,HDFC,vivaan@okpunb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC42037,P0013,0,,,,SUCCESS
TX20260603001929,2026-06-03T09:05:00,UPI,24971,ACC27793,Ramesh Pillai,QTCYO1131F,1993-11-10,AXIS,KKBK0263,acc27793@okicic,EXT86904,Neha Bose,,,SBIN,neha@okindb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC27793,P0008,0,,,,SUCCESS
TX20260603001000,2026-06-03T16:15:00,NEFT,38252,ACC56045,Ramesh Reddy,OUXAC7989P,1992-06-09,HDFC,HDFC0283,acc56045@okutib,EXT28948,Isha Rao,,,ICIC,isha@oksbin,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC56045,P0008,0,,,,SUCCESS
TX20260603000321,2026-06-03T02:50:00,UPI,2555,PYR5_5,Aditya Pillai,URFQB8591U,1960-04-14,AXIS,UTIB0737,pyr5_5@upi,MULE5,Aditya Singh,,,SBIN,mule5@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR5_5,P0099,0,,,,SUCCESS
TX20260603001374,2026-06-03T03:44:00,UPI,36691,ACC97635,Suresh Pillai,MCUBK9089M,1993-04-16,UTIB,INDB0168,acc97635@okhdfc,EXT21596,Aarav Khan,,,PUNB,aarav@okicic,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC97635,P0099,0,,,,SUCCESS
TX20260604000069,2026-06-04T05:00:00,NEFT,223506,ACC44499,Isha Reddy,EHQDF9796O,1978-11-09,HDFC,HDFC0917,acc44499@okhdfc,EXT36582,Aishwarya Singh,,,ICIC,aishwarya@okutib,KL,Thiruvananthapuram,Thiruvananthapuram,KL,IN,8.5241,76.9366,DEV-ACC44499,P0099,0,,,,SUCCESS
TX20260328000596,2026-03-28T09:00:00,SWIFT,58847,ACCX743B,Anjali Patel,ZZAON3743B,1962-01-02,BANK_A,HDFC0746,,BENE_NRI,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX743B,P1302,1,84.8577,693.48,BENE_NRI,SUCCESS
TX20260602000882,2026-06-02T20:15:00,UPI,15198,ACC30864,Sachin Singh,MNBEL2843L,1972-01-11,HDFC,YESB0430,acc30864@okkkbk,EXT23799,Rohan Das,,,ICIC,rohan@oksbin,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC30864,P0014,0,,,,SUCCESS
TX20260601001483,2026-06-01T22:52:00,NEFT,5682,ACC62352,Suresh Singh,JWYFF8544N,1972-06-25,KKBK,KKBK0846,acc62352@okindb,EXT57419,Aditya Patel,,,KKBK,aditya@okindb,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC62352,P0014,0,,,,SUCCESS
TX20260603000521,2026-06-03T18:00:00,UPI,5882,ACC52691,Priya Pillai,BHORH1921X,1976-02-10,HDFC,HDFC0501,acc52691@okicic,EXT79727,Sachin Gupta,,,UTIB,,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC52691,P0099,0,,,,SUCCESS
TX20260604001582,2026-06-04T01:52:00,RTGS,17621,ACC18006,Kavya Joshi,OJRIS8513G,1999-11-02,ICIC,HDFC0640,acc18006@okindb,EXT72563,Suresh Pillai,,,UTIB,suresh@okicic,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC18006,P0008,0,,,,SUCCESS
TX20260604001526,2026-06-04T03:05:00,RTGS,1590,ACC24576,Rohan Gupta,ZUNQT5152L,1979-03-01,INDB,SBIN0931,acc24576@okyesb,EXT13590,Kavya Rao,,,HDFC,kavya@okhdfc,KL,Kochi,Kochi,KL,IN,9.9312,76.2673,DEV-ACC24576,P0014,0,,,,SUCCESS
TX20260603001677,2026-06-03T11:41:00,NEFT,5721,ACC79308,Rohan Gupta,BSHED9825X,1981-10-14,YESB,PUNB0362,acc79308@okpunb,EXT48638,Mohan Rao,,,ICIC,mohan@okpunb,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC79308,P0099,0,,,,SUCCESS
TX20260602000569,2026-06-02T00:00:00,SWIFT,2211336.67,ACCX573M,Karan Patel,RWJKL5573M,1988-06-24,BANK_A,HDFC0898,,BENE_273,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX573M,S0001_business,1,82.1661,26913.0,BENE_273,SUCCESS
TX20260601000331,2026-06-01T13:10:00,UPI,4109,PYR7_1,Karan Sharma,WWVNA1543U,1990-05-27,SBIN,KKBK0282,pyr7_1@upi,MULE7,Ramesh Gupta,,,AXIS,mule7@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR7_1,P0099,0,,,,SUCCESS
TX20260603000680,2026-06-03T14:44:00,UPI,11710,ACC36601,Isha Iyer,HBVWN1179F,1965-07-14,AXIS,INDB0683,acc36601@oksbin,EXT75619,Priya Sharma,,,KKBK,,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-A,P0099,0,,,,SUCCESS
TX20260502000531,2026-05-02T09:00:00,SWIFT,2250544.22,ACCX128W,Kavya Menon,YNCXF1128W,1982-09-07,BANK_A,HDFC0705,,BENE_474,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX128W,S0001_business,1,84.7184,26565.0,BENE_474,SUCCESS
TX20260602001646,2026-06-02T07:53:00,RTGS,32201,ACC26634,Isha Khan,JVYAL2677V,1992-04-22,INDB,SBIN0932,acc26634@okicic,EXT59989,Aishwarya Iyer,,,KKBK,aishwarya@okaxis,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC26634,P0006,0,,,,SUCCESS
TX20260601000991,2026-06-01T20:24:00,NEFT,39411,ACC65748,Priya Das,PXDWH7796O,1977-09-23,KKBK,INDB0686,acc65748@okpunb,EXT16078,Mohan Gupta,,,INDB,mohan@oksbin,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC65748,P0006,0,,,,SUCCESS
TX20260602000858,2026-06-02T07:11:00,UPI,15971,ACC61588,Aditya Patel,QWCLW4217J,1962-05-24,YESB,AXIS0475,acc61588@okkkbk,EXT86339,Kavya Pillai,,,KKBK,kavya@okkkbk,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC61588,P0013,0,,,,SUCCESS
TX20260603001143,2026-06-03T07:13:00,NEFT,34342,ACC60412,Sachin Joshi,TFYVY7560B,1955-09-06,PUNB,YESB0678,acc60412@okutib,EXT60479,Neha Rao,,,KKBK,neha@okyesb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC60412,P0014,0,,,,SUCCESS
TX20260602000922,2026-06-02T13:23:00,RTGS,10829,ACC11667,Sachin Khan,OWJFW0661R,1976-08-05,YESB,HDFC0108,acc11667@okindb,EXT98197,Karan Gupta,,,PUNB,karan@okpunb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC11667,P0006,0,,,,SUCCESS
TX20260602000854,2026-06-02T04:57:00,UPI,21568,ACC97202,Karan Joshi,ENYJD2122H,2000-12-27,YESB,KKBK0862,acc97202@okkkbk,EXT35755,Kavya Patel,,,AXIS,kavya@okaxis,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC97202,P0014,0,,,,SUCCESS
TX20260602000134,2026-06-02T11:14:00,UPI,5736,ACC21925,Aishwarya Gupta,AOFGB7321N,1955-05-02,AXIS,AXIS0496,acc21925@okhdfc,EXT35831,Suresh Sharma,,,UTIB,suresh@okindb,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC21925,P0099,0,,,,SUCCESS
TX20260601001820,2026-06-01T22:10:00,UPI,4170,ACC37480,Aditya Nair,URTSS0301O,1983-05-16,HDFC,KKBK0610,acc37480@oksbin,EXT89804,Aarav Reddy,,,AXIS,aarav@okhdfc,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC37480,P0014,0,,,,SUCCESS
TX20260602001178,2026-06-02T04:45:00,UPI,36070,ACC99749,Suresh Singh,JOPWI4281P,1966-09-27,INDB,AXIS0340,acc99749@okindb,EXT16485,Isha Singh,,,INDB,isha@okhdfc,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC99749,P0006,0,,,,SUCCESS
TX20260601000986,2026-06-01T10:51:00,RTGS,27421,ACC03566,Aishwarya Das,FQSTI2637J,2002-10-26,ICIC,ICIC0288,acc03566@okutib,EXT99100,Aditya Singh,,,INDB,aditya@okpunb,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC03566,P0014,0,,,,SUCCESS
TX20260602000789,2026-06-02T09:13:00,RTGS,8101,ACC73651,Aditya Reddy,BDECO4997P,1993-10-28,SBIN,KKBK0365,acc73651@okhdfc,EXT71663,Karan Joshi,,,SBIN,karan@okpunb,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC73651,P0008,0,,,,SUCCESS
TX20260603001107,2026-06-03T05:59:00,UPI,29817,ACC93673,Kavya Patel,KVJVH9614A,1958-12-27,PUNB,ICIC0400,acc93673@okkkbk,EXT74482,Mohan Iyer,,,AXIS,mohan@okindb,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC93673,P0008,0,,,,SUCCESS
TX20260603001887,2026-06-03T05:30:00,NEFT,30871,ACC91079,Isha Singh,SBUPU0757Y,2000-11-28,PUNB,UTIB0390,acc91079@okaxis,EXT21298,Karan Nair,,,SBIN,karan@okicic,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC91079,P0013,0,,,,SUCCESS
TX20260601001211,2026-06-01T11:20:00,UPI,2571,ACC75438,Aarav Bose,BSGIU1179Z,1961-06-10,UTIB,UTIB0152,acc75438@okpunb,EXT46947,Anjali Pillai,,,AXIS,anjali@okicic,HR,Faridabad,Faridabad,HR,IN,28.4089,77.3178,DEV-ACC75438,P0014,0,,,,SUCCESS
TX20260601000924,2026-06-01T20:41:00,UPI,1470,ACC86693,Suresh Singh,CQLBH9278Y,1966-06-28,SBIN,KKBK0673,acc86693@okindb,EXT22046,Vivaan Joshi,,,UTIB,vivaan@okhdfc,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC86693,P0013,0,,,,SUCCESS
TX20260602001114,2026-06-02T22:55:00,RTGS,13496,ACC79714,Neha Reddy,VHNEO9621K,1972-09-23,YESB,YESB0213,acc79714@okutib,EXT63770,Rohan Nair,,,INDB,rohan@okicic,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC79714,P0013,0,,,,SUCCESS
TX20260422000623,2026-04-22T09:00:00,SWIFT,93871,ACCX901Y,Neha Verma,BGJEL7901Y,1994-08-26,BANK_A,HDFC0287,,BENE_NRI,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX901Y,P1302,1,84.094,1116.26,BENE_NRI,SUCCESS
TX20260602001932,2026-06-02T08:02:00,RTGS,29920,ACC78709,Isha Pillai,AVEYZ0808U,1974-08-15,AXIS,PUNB0491,acc78709@okhdfc,EXT98777,Neha Rao,,,SBIN,neha@okhdfc,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC78709,P0013,0,,,,SUCCESS
TX20260601001536,2026-06-01T10:15:00,UPI,15637,ACC67379,Priya Khan,KVYHE8770U,1973-03-18,ICIC,INDB0648,acc67379@okutib,EXT10075,Aishwarya Patel,,,ICIC,aishwarya@okyesb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC67379,P0014,0,,,,SUCCESS
TX20260602001620,2026-06-02T06:40:00,UPI,1276,ACC61181,Aarav Iyer,ZUNSV3959R,1993-01-09,AXIS,YESB0103,acc61181@okhdfc,EXT75569,Kavya Rao,,,UTIB,kavya@okaxis,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC61181,P0006,0,,,,SUCCESS
TX20260602000428,2026-06-02T19:20:00,UPI,2970,PYR30_2,Ramesh Nair,SHJHR8698H,1957-11-10,UTIB,INDB0444,pyr30_2@upi,MULE30,Priya Khan,,,KKBK,mule30@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR30_2,P0099,0,,,,SUCCESS
TX20260601001011,2026-06-01T21:13:00,UPI,26533,ACC06919,Suresh Iyer,NDHEQ2924P,1994-03-22,HDFC,HDFC0493,acc06919@oksbin,EXT16293,Isha Menon,,,INDB,isha@okutib,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC06919,P0099,0,,,,SUCCESS
TX20260603001894,2026-06-03T10:20:00,UPI,28245,ACC81808,Vivaan Patel,LIJMO4088L,1997-01-19,YESB,PUNB0284,acc81808@okhdfc,EXT91574,Isha Rao,,,ICIC,isha@okutib,KA,Bengaluru,Bengaluru,KA,IN,12.9716,77.5946,DEV-ACC81808,P0008,0,,,,SUCCESS
TX20260604001540,2026-06-04T04:25:00,UPI,5844,ACC99856,Suresh Pillai,JQNTQ8859P,1983-04-25,SBIN,INDB0871,acc99856@okyesb,EXT77849,Kavya Khan,,,HDFC,kavya@okutib,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC99856,P0099,0,,,,SUCCESS
TX20260603001160,2026-06-03T20:29:00,UPI,13397,ACC89807,Ramesh Das,IXUWR9062X,1969-06-25,PUNB,ICIC0602,acc89807@okaxis,EXT59144,Priya Menon,,,UTIB,priya@okutib,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC89807,P0014,0,,,,SUCCESS
TX20260601000906,2026-06-01T09:03:00,RTGS,838,ACC21230,Mohan Khan,ILXQA3343D,1988-08-05,AXIS,INDB0272,acc21230@oksbin,EXT25930,Mohan Bose,,,ICIC,mohan@okindb,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC21230,P0006,0,,,,SUCCESS
TX20260602000960,2026-06-02T10:09:00,UPI,10401,ACC10098,Priya Singh,NEMPI7539D,1995-07-28,HDFC,ICIC0828,acc10098@okutib,EXT28919,Ramesh Patel,,,HDFC,ramesh@oksbin,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC10098,P0006,0,,,,SUCCESS
TX20260603001367,2026-06-03T17:32:00,UPI,4418,ACC93293,Kavya Gupta,PLWRA1729X,1969-11-10,HDFC,YESB0662,acc93293@okyesb,EXT29402,Anjali Das,,,INDB,anjali@okpunb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC93293,P0099,0,,,,SUCCESS
TX20260602001925,2026-06-02T16:02:00,NEFT,11020,ACC37983,Aishwarya Khan,OZJEH8144T,1969-08-17,KKBK,AXIS0593,acc37983@okicic,EXT86834,Neha Patel,,,HDFC,neha@okindb,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC37983,P0099,0,,,,SUCCESS
TX20260602000388,2026-06-02T05:00:00,UPI,4181,PYR20_6,Aditya Joshi,RPTPL9417F,1984-04-09,PUNB,ICIC0345,pyr20_6@upi,MULE20,Karan Khan,,,AXIS,mule20@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR20_6,P0099,0,,,,SUCCESS
TX20260303000595,2026-03-03T09:00:00,SWIFT,58847,ACCX743B,Anjali Patel,ZZAON3743B,1962-01-02,BANK_A,HDFC0679,,BENE_NRI,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX743B,P1302,1,84.5238,696.22,BENE_NRI,SUCCESS
TX20260604000964,2026-06-04T04:32:00,NEFT,29687,ACC07634,Aditya Khan,UJEMX1573P,1987-10-27,KKBK,YESB0730,acc07634@okhdfc,EXT16176,Mohan Das,,,ICIC,mohan@okaxis,KL,Kochi,Kochi,KL,IN,9.9312,76.2673,DEV-ACC07634,P0008,0,,,,SUCCESS
TX20260603001300,2026-06-03T08:39:00,UPI,25936,ACC94548,Priya Sharma,DWGMU2353Z,1984-06-11,YESB,INDB0442,acc94548@okkkbk,EXT76009,Anjali Bose,,,PUNB,anjali@okindb,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC94548,P0013,0,,,,SUCCESS
TX20260602001772,2026-06-02T23:13:00,UPI,15484,ACC38270,Vivaan Bose,ASQZH2855K,1956-03-06,PUNB,AXIS0191,acc38270@okhdfc,EXT79106,Karan Gupta,,,INDB,karan@oksbin,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC38270,P0006,0,,,,SUCCESS
TX20260602000411,2026-06-02T15:50:00,UPI,4750,PYR23_5,Neha Das,JHQWO7767F,1984-07-16,YESB,KKBK0666,pyr23_5@upi,MULE23,Ramesh Verma,,,SBIN,mule23@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR23_5,P0099,0,,,,SUCCESS
TX20260603001318,2026-06-03T15:41:00,NEFT,5344,ACC10164,Kavya Reddy,RFFJW9575A,1992-09-07,SBIN,SBIN0195,acc10164@okindb,EXT28372,Isha Menon,,,AXIS,isha@okkkbk,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC10164,P0008,0,,,,SUCCESS
TX20260602001230,2026-06-02T14:01:00,RTGS,36472,ACC01771,Ramesh Rao,KMVMP7303W,2002-03-27,UTIB,HDFC0917,acc01771@okyesb,EXT48364,Aditya Nair,,,UTIB,aditya@okutib,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC01771,P0008,0,,,,SUCCESS
TX20260602001376,2026-06-02T07:55:00,UPI,23925,ACC75440,Aarav Gupta,CDGBE4141O,1998-04-26,HDFC,YESB0165,acc75440@okpunb,EXT90987,Vivaan Sharma,,,PUNB,vivaan@okyesb,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC75440,P0099,0,,,,SUCCESS
TX20260602001614,2026-06-02T17:35:00,UPI,8173,ACC27614,Rohan Reddy,JZIYV5864O,1961-08-24,SBIN,SBIN0783,acc27614@okhdfc,EXT32404,Vivaan Gupta,,,UTIB,vivaan@oksbin,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-ACC27614,P0099,0,,,,SUCCESS
TX20260603000978,2026-06-03T00:19:00,UPI,28070,ACC28118,Anjali Nair,VHNYA9440D,1992-09-18,INDB,UTIB0889,acc28118@okaxis,EXT33203,Rohan Nair,,,PUNB,rohan@oksbin,HR,Faridabad,Faridabad,HR,IN,28.4089,77.3178,DEV-ACC28118,P0006,0,,,,SUCCESS
TX20260601000265,2026-06-01T10:00:00,UPI,512099,ACC07286,Isha Sharma,MDDKM5652I,1957-01-14,INDB,HDFC0972,acc07286@okyesb,EXT29673,Yusuf Menon,AZDTY6114F,1974-02-08,PUNB,yusuf@okpunb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC07286,P0099,0,,,,SUCCESS
TX20260603001353,2026-06-03T10:50:00,UPI,3714,ACC74217,Neha Rao,SMNXD9850E,1998-06-22,ICIC,SBIN0220,acc74217@okicic,EXT59604,Sachin Reddy,,,KKBK,sachin@okhdfc,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC74217,P0008,0,,,,SUCCESS
TX20260602000104,2026-06-02T18:18:00,UPI,13470,ACC83475,Rohan Gupta,NGSPF3928L,1989-07-14,AXIS,AXIS0462,acc83475@oksbin,EXT95169,Vivaan Sharma,,,ICIC,vivaan@okyesb,MH,Nagpur,Nagpur,MH,IN,21.1458,79.0882,DEV-ACC83475,P0099,0,,,,SUCCESS
TX20260603000452,2026-06-03T11:00:00,UPI,39600,ACC34405,Rohan Iyer,ZSZIG6752R,1993-05-27,PUNB,PUNB0394,acc34405@okutib,EXT26433,Mohan Patel,,,UTIB,,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC34405,P0099,0,,,,SUCCESS
TX20260601001756,2026-06-01T18:21:00,NEFT,27689,ACC02919,Kavya Reddy,FPSAW1879V,1980-11-24,INDB,UTIB0596,acc02919@okhdfc,EXT86188,Aditya Iyer,,,SBIN,aditya@okutib,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC02919,P0013,0,,,,SUCCESS
TX20260601000998,2026-06-01T20:48:00,RTGS,36064,ACC94436,Isha Verma,JEKSG1377I,1979-08-02,YESB,AXIS0829,acc94436@okkkbk,EXT11383,Ramesh Verma,,,ICIC,ramesh@okkkbk,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC94436,P0099,0,,,,SUCCESS
TX20260601001337,2026-06-01T22:22:00,UPI,9590,ACC51489,Isha Patel,MTAFI8383W,1979-12-15,AXIS,INDB0413,acc51489@okyesb,EXT77237,Aishwarya Bose,,,UTIB,aishwarya@okindb,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC51489,P0013,0,,,,SUCCESS
TX20260603001557,2026-06-03T23:50:00,NEFT,24994,ACC03325,Suresh Das,ASLHM4302X,1979-08-16,YESB,UTIB0151,acc03325@okaxis,EXT39712,Vivaan Nair,,,SBIN,vivaan@okaxis,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC03325,P0099,0,,,,SUCCESS
TX20260603001653,2026-06-03T08:03:00,UPI,32745,ACC96905,Rohan Joshi,KNMZG6108I,1972-05-06,PUNB,INDB0382,acc96905@okyesb,EXT71616,Sachin Singh,,,AXIS,sachin@okaxis,KA,Mysuru,Mysuru,KA,IN,12.2958,76.6394,DEV-ACC96905,P0014,0,,,,SUCCESS
TX20260601000946,2026-06-01T15:24:00,UPI,19146,ACC31383,Karan Iyer,WWWKF6204V,1984-12-04,YESB,YESB0401,acc31383@oksbin,EXT30385,Sachin Patel,,,PUNB,sachin@okaxis,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC31383,P0013,0,,,,SUCCESS
TX20260603000175,2026-06-03T16:33:00,UPI,14128,ACC49445,Suresh Verma,ZCMQD8437N,1997-08-21,AXIS,AXIS0366,acc49445@okkkbk,EXT77324,Karan Gupta,,,PUNB,karan@okhdfc,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC49445,P0099,0,,,,SUCCESS
TX20260603000450,2026-06-03T10:30:00,UPI,34105,ACC34405,Rohan Iyer,ZSZIG6752R,1993-05-27,PUNB,PUNB0507,acc34405@okhdfc,EXT72227,Ramesh Singh,,,UTIB,,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC34405,P0099,0,,,,SUCCESS
TX20260603000915,2026-06-03T03:47:00,RTGS,16527,ACC96317,Isha Khan,LOWMX2814U,1962-12-10,YESB,UTIB0475,acc96317@okpunb,EXT62541,Aditya Rao,,,KKBK,aditya@okpunb,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC96317,P0099,0,,,,SUCCESS
TX20260603001455,2026-06-03T22:46:00,RTGS,33550,ACC55872,Karan Khan,GPXEU9320J,1958-07-03,PUNB,ICIC0491,acc55872@okyesb,EXT12241,Neha Khan,,,SBIN,neha@okindb,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-ACC55872,P0006,0,,,,SUCCESS
TX20260602000007,2026-06-02T22:00:00,NEFT,239342,ACC08645,Aditya Joshi,ALLHS1032S,1997-08-28,HDFC,HDFC0763,acc08645@okindb,EXT16916,Suresh Nair,,,ICIC,suresh@okicic,HR,Faridabad,Faridabad,HR,IN,28.4089,77.3178,DEV-ACC08645,P0099,0,,,,SUCCESS
TX20260601001970,2026-06-01T12:59:00,RTGS,17142,ACC18041,Mohan Verma,YTVSM5638Y,1997-01-14,PUNB,AXIS0363,acc18041@okkkbk,EXT67597,Anjali Iyer,,,INDB,anjali@okkkbk,MH,Pune,Pune,MH,IN,18.5204,73.8567,DEV-ACC18041,P0014,0,,,,SUCCESS
TX20260603000642,2026-06-03T14:48:00,UPI,45546,ACC67665,Aishwarya Khan,SHNNL0214F,1995-07-05,INDB,HDFC0412,acc67665@okindb,EXT61348,Aarav Nair,,,PUNB,,,Yangon,Yangon,,MM,16.8409,96.1735,DEV-A,P0099,0,,,,SUCCESS
TX20260603001911,2026-06-03T02:33:00,UPI,14166,ACC58659,Neha Das,AXDJL5624E,1981-03-01,ICIC,ICIC0656,acc58659@okaxis,EXT18130,Aarav Patel,,,YESB,aarav@okhdfc,KL,Thiruvananthapuram,Thiruvananthapuram,KL,IN,8.5241,76.9366,DEV-ACC58659,P0099,0,,,,SUCCESS
