account_id,pan,holder_name,dob,account_age_days,account_type,kyc_status,home_state,home_city,typical_device_id,avg_monthly_txn_count,avg_monthly_txn_value_inr,avg_tx_amount_inr,balance_inr,previous_flags,previous_strs,linked_accounts_count,occupation_category,is_pep,negative_news_flag,account_dormancy_days,onboarding_channel,is_registered_merchant,travel_profile,home_country
PYR9_1,HQZQK9961U,Aishwarya Reddy,1961-11-01,800,Savings,Full KYC,MH,Mumbai,DEV-PYR9_1,9,12220,9744,99897,0,0,3,Self-Employed,No,No,5,Digital,False,DOMESTIC_STATIC,IN
PYR9_2,UAMDO7179F,Suresh Iyer,2001-07-01,800,Savings,Full KYC,MH,Mumbai,DEV-PYR9_2,6,24549,23232,545183,0,0,0,Salaried,No,No,4,Digital,False,DOMESTIC_STATIC,IN
PYR9_3,OGFQO4640J,Suresh Joshi,1980-03-17,800,Savings,Full KYC,MH,Mumbai,DEV-PYR9_3,40,77990,24545,184497,0,0,2,Student,No,No,0,Branch,False,DOMESTIC_STATIC,IN
SINK9,ETTJB8989W,Vivaan Iyer,1975-06-04,1200,Savings,Full KYC,MH,Mumbai,DEV-SINK9,12,44653,12356,533686,0,0,3,Student,No,No,1,Branch,False,DOMESTIC_STATIC,IN
MULE10,JFVBU5303D,Aishwarya Singh,1968-10-24,30,Savings,Full KYC,MH,Mumbai,DEV-MULE10,24,13134,22095,417725,0,0,3,Salaried,No,No,2,Branch,False,DOMESTIC_STATIC,IN
PYR10_0,NHJWI7034R,Sachin Menon,1993-10-10,800,Savings,Full KYC,MH,Mumbai,DEV-PYR10_0,12,51996,19018,307778,0,0,0,Salaried,No,No,3,Branch,False,DOMESTIC_STATIC,IN
PYR10_1,MLGUT5463G,Isha Khan,2000-04-19,800,Savings,Full KYC,MH,Mumbai,DEV-PYR10_1,24,56234,24118,539166,0,0,2,Retired,No,No,2,Digital,False,DOMESTIC_STATIC,IN
PYR10_2,RRUQH5389H,Neha Sharma,1993-08-03,800,Savings,Full KYC,MH,Mumbai,DEV-PYR10_2,35,44976,6062,577030,0,0,1,Student,No,No,4,Digital,False,DOMESTIC_STATIC,IN
PYR10_3,DJTED6987Y,Anjali Reddy,1990-11-17,800,Savings,Full KYC,MH,Mumbai,DEV-PYR10_3,40,78022,7175,199145,0,0,2,Self-Employed,No,No,1,Branch,False,DOMESTIC_STATIC,IN
SINK10,WHJVP0929V,Ramesh Khan,1959-09-23,1200,Savings,Full KYC,MH,Mumbai,DEV-SINK10,26,62626,15262,180703,0,0,2,Business,No,No,0,Digital,False,DOMESTIC_STATIC,IN
RT11,YTPRY1422O,Karan Singh,1967-12-24,400,Savings,Full KYC,MH,Mumbai,DEV-RT11,17,48175,22299,375426,0,0,0,Self-Employed,No,No,5,Branch,False,DOMESTIC_STATIC,IN
INT11_1,UYDOZ2508E,Neha Khan,1966-03-14,600,Savings,Full KYC,MH,Mumbai,DEV-INT11_1,25,41006,6976,206612,0,0,0,Retired,No,No,2,Digital,False,DOMESTIC_STATIC,IN
RET11,DESNW2421Y,Isha Sharma,1979-10-25,500,Savings,Full KYC,,,DEV-RT11,10,45760,4796,552996,0,0,2,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
RT12,XXXGL0055I,Rohan Das,1965-05-14,400,Savings,Full KYC,MH,Mumbai,DEV-RT12,4,62101,21997,187533,0,0,0,Student,No,No,3,Digital,False,DOMESTIC_STATIC,IN
INT12_1,YLRWE2433M,Karan Rao,1960-07-10,600,Savings,Full KYC,MH,Mumbai,DEV-INT12_1,33,36135,13580,241523,0,0,2,Business,No,No,5,Branch,False,DOMESTIC_STATIC,IN
RET12,XYZCY4837Z,Ramesh Menon,1969-08-22,500,Savings,Full KYC,,,DEV-RT12,21,57910,12062,367193,0,0,0,Student,No,No,5,Branch,False,DOMESTIC_STATIC,IN
RT13,FWTXY7340S,Sachin Nair,2000-10-09,400,Savings,Full KYC,MH,Mumbai,DEV-RT13,6,57379,17285,456832,0,0,3,Self-Employed,No,No,0,Branch,False,DOMESTIC_STATIC,IN
INT13_1,QGQND8259W,Aarav Nair,1983-09-16,600,Savings,Full KYC,MH,Mumbai,DEV-INT13_1,24,13907,4366,159866,0,0,3,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
RET13,WQRAN6994C,Isha Singh,1979-05-25,500,Savings,Full KYC,,,DEV-RT13,21,73622,22788,475089,0,0,0,Salaried,No,No,3,Digital,False,DOMESTIC_STATIC,IN
RT14,PVLOX2520G,Aarav Bose,1991-02-12,400,Savings,Full KYC,MH,Mumbai,DEV-RT14,33,32567,11172,594843,0,0,0,Self-Employed,No,No,4,Digital,False,DOMESTIC_STATIC,IN
INT14_1,XZDEA5295A,Mohan Sharma,1975-04-21,600,Savings,Full KYC,MH,Mumbai,DEV-INT14_1,36,25457,19980,593170,0,0,3,Salaried,No,No,5,Digital,False,DOMESTIC_STATIC,IN
RET14,YPELK4872K,Neha Khan,1999-11-04,500,Savings,Full KYC,,,DEV-RT14,14,51116,3565,541245,0,0,1,Retired,No,No,0,Digital,False,DOMESTIC_STATIC,IN
RT15,WWQNW6443C,Neha Pillai,1976-12-15,400,Savings,Full KYC,MH,Mumbai,DEV-RT15,27,45519,23006,175889,0,0,2,Business,No,No,4,Digital,False,DOMESTIC_STATIC,IN
INT15_1,XMWAB6449Y,Ramesh Menon,1981-07-14,600,Savings,Full KYC,MH,Mumbai,DEV-INT15_1,26,15072,12183,539230,0,0,0,Self-Employed,No,No,2,Digital,False,DOMESTIC_STATIC,IN
RET15,CQEUQ5923U,Vivaan Nair,1973-06-17,500,Savings,Full KYC,,,DEV-RT15,25,86546,9175,298978,0,0,3,Salaried,No,No,4,Digital,False,DOMESTIC_STATIC,IN
RT16,UBNEJ5582J,Kavya Joshi,1995-04-25,400,Savings,Full KYC,MH,Mumbai,DEV-RT16,24,84680,16791,211627,0,0,3,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
INT16_1,IPIQT7428Q,Neha Patel,1976-01-25,600,Savings,Full KYC,MH,Mumbai,DEV-INT16_1,39,75988,24878,562653,0,0,2,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
INT16_2,YUOGA8319G,Karan Reddy,1975-07-18,600,Savings,Full KYC,MH,Mumbai,DEV-INT16_2,27,71659,16659,536702,0,0,0,Self-Employed,No,No,3,Digital,False,DOMESTIC_STATIC,IN
INT16_3,TDBMY9888O,Aarav Rao,1970-07-23,600,Savings,Full KYC,MH,Mumbai,DEV-INT16_3,28,55453,5176,354509,0,0,3,Self-Employed,No,No,0,Branch,False,DOMESTIC_STATIC,IN
RET16,XJJMC0434H,Aishwarya Bose,1957-10-22,500,Savings,Full KYC,MH,Mumbai,DEV-RET16,10,85164,5370,215191,0,0,0,Student,No,No,2,Branch,False,DOMESTIC_STATIC,IN
RT17,LATFF4945S,Kavya Joshi,1966-06-19,400,Savings,Full KYC,MH,Mumbai,DEV-RT17,16,19609,8681,544123,0,0,0,Salaried,No,No,0,Digital,False,DOMESTIC_STATIC,IN
INT17_1,QKECV5670L,Suresh Iyer,1977-07-04,600,Savings,Full KYC,MH,Mumbai,DEV-INT17_1,22,76124,18065,291951,0,0,3,Student,No,No,1,Branch,False,DOMESTIC_STATIC,IN
INT17_2,CHNLD8448V,Aishwarya Joshi,1968-09-26,600,Savings,Full KYC,MH,Mumbai,DEV-INT17_2,22,52285,24432,340698,0,0,2,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
INT17_3,WEZIA2167P,Aishwarya Bose,1985-06-19,600,Savings,Full KYC,MH,Mumbai,DEV-INT17_3,20,60540,8489,593376,0,0,0,Student,No,No,2,Branch,False,DOMESTIC_STATIC,IN
RET17,NWPRP9811L,Mohan Iyer,1993-09-18,500,Savings,Full KYC,MH,Mumbai,DEV-RET17,33,47020,17271,262091,0,0,1,Salaried,No,No,1,Branch,False,DOMESTIC_STATIC,IN
MULE18,SRCYM3602N,Priya Pillai,1963-04-07,900,Current,Full KYC,MH,Mumbai,DEV-MULE18,17,73127,24695,573211,0,0,3,Student,No,No,3,Digital,True,DOMESTIC_STATIC,IN
PYR18_0,LWFSJ1527T,Mohan Bose,1984-02-23,800,Savings,Full KYC,MH,Mumbai,DEV-PYR18_0,34,37147,6495,113074,0,0,0,Business,No,No,3,Digital,False,DOMESTIC_STATIC,IN
PYR18_1,TKAXD4251S,Priya Reddy,1985-05-20,800,Savings,Full KYC,MH,Mumbai,DEV-PYR18_1,36,70035,11381,229853,0,0,0,Retired,No,No,2,Digital,False,DOMESTIC_STATIC,IN
PYR18_2,GRZYV0959H,Anjali Menon,1964-01-21,800,Savings,Full KYC,MH,Mumbai,DEV-PYR18_2,30,54284,7039,241596,0,0,2,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
PYR18_3,IJBTN1809V,Anjali Joshi,1992-04-14,800,Savings,Full KYC,MH,Mumbai,DEV-PYR18_3,13,42774,21095,186252,0,0,3,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
PYR18_4,VYDEX9284O,Karan Pillai,1960-06-20,800,Savings,Full KYC,MH,Mumbai,DEV-PYR18_4,26,11384,5694,250427,0,0,0,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
PYR18_5,KJAAW7645N,Sachin Nair,1977-04-14,800,Savings,Full KYC,MH,Mumbai,DEV-PYR18_5,21,57867,3731,262704,0,0,1,Business,No,No,2,Digital,False,DOMESTIC_STATIC,IN
SINK18,KMVFV4436V,Rohan Khan,1993-06-24,1200,Savings,Full KYC,MH,Mumbai,DEV-SINK18,18,89994,4034,526962,0,0,2,Business,No,No,3,Branch,False,DOMESTIC_STATIC,IN
MULE19,YWDOR8459W,Aishwarya Verma,1965-10-28,900,Current,Full KYC,MH,Mumbai,DEV-MULE19,24,9176,21374,172253,0,0,0,Retired,No,No,3,Digital,True,DOMESTIC_STATIC,IN
PYR19_0,PVOLN2473B,Isha Reddy,1976-12-14,800,Savings,Full KYC,MH,Mumbai,DEV-PYR19_0,8,39947,19679,467866,0,0,0,Salaried,No,No,5,Digital,False,DOMESTIC_STATIC,IN
PYR19_1,NDFVJ5728V,Sachin Singh,1984-09-09,800,Savings,Full KYC,MH,Mumbai,DEV-PYR19_1,29,78059,16889,256945,0,0,3,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
PYR19_2,HYEPE2391X,Isha Rao,1971-11-13,800,Savings,Full KYC,MH,Mumbai,DEV-PYR19_2,24,69046,6630,546479,0,0,3,Retired,No,No,1,Branch,False,DOMESTIC_STATIC,IN
PYR19_3,DXMKR8042E,Aarav Khan,1980-05-02,800,Savings,Full KYC,MH,Mumbai,DEV-PYR19_3,23,20373,21563,428470,0,0,1,Retired,No,No,0,Digital,False,DOMESTIC_STATIC,IN
PYR19_4,KNWZR4709E,Neha Verma,2001-04-20,800,Savings,Full KYC,MH,Mumbai,DEV-PYR19_4,31,88719,22313,296723,0,0,0,Salaried,No,No,3,Digital,False,DOMESTIC_STATIC,IN
PYR19_5,PPSWR0494P,Ramesh Sharma,1973-03-07,800,Savings,Full KYC,MH,Mumbai,DEV-PYR19_5,14,23991,16350,547833,0,0,0,Retired,No,No,5,Digital,False,DOMESTIC_STATIC,IN
SINK19,LQXIF0286Y,Karan Reddy,1983-11-23,1200,Savings,Full KYC,MH,Mumbai,DEV-SINK19,34,58752,23450,278810,0,0,1,Business,No,No,0,Digital,False,DOMESTIC_STATIC,IN
MULE20,MMCXR6862E,Karan Khan,1959-04-03,1500,Current,Full KYC,MH,Mumbai,DEV-MULE20,26,29428,21389,377835,0,0,0,Student,No,No,2,Digital,True,DOMESTIC_STATIC,IN
PYR20_0,VPUDT5834A,Aishwarya Bose,1983-08-09,800,Savings,Full KYC,MH,Mumbai,DEV-PYR20_0,8,84907,13564,436490,0,0,1,Salaried,No,No,3,Digital,False,DOMESTIC_STATIC,IN
PYR20_1,CFEYZ9633B,Aishwarya Reddy,1965-08-24,800,Savings,Full KYC,MH,Mumbai,DEV-PYR20_1,4,88878,20030,247844,0,0,1,Retired,No,No,1,Branch,False,DOMESTIC_STATIC,IN
PYR20_2,OUMGC6167L,Mohan Reddy,1968-07-26,800,Savings,Full KYC,MH,Mumbai,DEV-PYR20_2,9,15626,21739,547735,0,0,1,Retired,No,No,0,Digital,False,DOMESTIC_STATIC,IN
PYR20_3,IOLNT8430A,Isha Patel,1960-07-14,800,Savings,Full KYC,MH,Mumbai,DEV-PYR20_3,30,64085,18369,329365,0,0,1,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
PYR20_4,ROPMD8019E,Aarav Pillai,1989-10-11,800,Savings,Full KYC,MH,Mumbai,DEV-PYR20_4,36,81696,16916,191626,0,0,1,Business,No,No,4,Digital,False,DOMESTIC_STATIC,IN
PYR20_5,OSBGJ1485R,Aishwarya Nair,1980-02-15,800,Savings,Full KYC,MH,Mumbai,DEV-PYR20_5,27,81528,5430,394834,0,0,0,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
PYR20_6,RPTPL9417F,Aditya Joshi,1984-04-09,800,Savings,Full KYC,MH,Mumbai,DEV-PYR20_6,23,77524,7341,524389,0,0,0,Self-Employed,No,No,2,Digital,False,DOMESTIC_STATIC,IN
SINK20,NYPYP1012A,Aarav Pillai,1982-01-27,1200,Savings,Full KYC,MH,Mumbai,DEV-SINK20,26,18240,19519,309611,0,0,3,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
MULE21,JYMPK5988G,Karan Joshi,1960-10-12,1500,Current,Full KYC,MH,Mumbai,DEV-MULE21,11,86095,12326,268829,0,0,1,Business,No,No,4,Digital,True,DOMESTIC_STATIC,IN
PYR21_0,BBCTL9444F,Priya Pillai,1997-08-07,800,Savings,Full KYC,MH,Mumbai,DEV-PYR21_0,31,16493,9404,198928,0,0,2,Student,No,No,0,Branch,False,DOMESTIC_STATIC,IN
PYR21_1,TCNUJ8172I,Kavya Nair,1984-11-25,800,Savings,Full KYC,MH,Mumbai,DEV-PYR21_1,5,86410,7569,340246,0,0,0,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
PYR21_2,ZLZXF9471V,Ramesh Bose,1989-12-25,800,Savings,Full KYC,MH,Mumbai,DEV-PYR21_2,15,72184,14337,507165,0,0,1,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
PYR21_3,QWJUZ7612G,Sachin Pillai,1964-07-20,800,Savings,Full KYC,MH,Mumbai,DEV-PYR21_3,5,18559,8044,491106,0,0,1,Self-Employed,No,No,4,Digital,False,DOMESTIC_STATIC,IN
PYR21_4,YKOPV9974B,Mohan Reddy,1975-06-24,800,Savings,Full KYC,MH,Mumbai,DEV-PYR21_4,13,17167,14896,433192,0,0,0,Salaried,No,No,3,Digital,False,DOMESTIC_STATIC,IN
PYR21_5,SLXAJ2529M,Aarav Verma,1973-03-01,800,Savings,Full KYC,MH,Mumbai,DEV-PYR21_5,34,75941,19800,303626,0,0,1,Retired,No,No,1,Branch,False,DOMESTIC_STATIC,IN
PYR21_6,ICNFG3192F,Kavya Joshi,1979-08-07,800,Savings,Full KYC,MH,Mumbai,DEV-PYR21_6,14,40638,22543,464598,0,0,3,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
SINK21,KMQJS3370I,Anjali Singh,1963-05-23,1200,Savings,Full KYC,MH,Mumbai,DEV-SINK21,20,78513,16714,237329,0,0,1,Retired,No,No,2,Digital,False,DOMESTIC_STATIC,IN
MULE22,WHDXV6484R,Suresh Patel,1988-09-19,1500,Current,Full KYC,MH,Mumbai,DEV-MULE22,24,44838,4422,416622,0,0,3,Self-Employed,No,No,1,Digital,True,DOMESTIC_STATIC,IN
PYR22_0,GYPYJ1638X,Anjali Nair,1989-10-12,800,Savings,Full KYC,MH,Mumbai,DEV-PYR22_0,26,44029,23779,195161,0,0,0,Student,No,No,1,Branch,False,DOMESTIC_STATIC,IN
PYR22_1,WOFYP1867F,Vivaan Reddy,1981-09-18,800,Savings,Full KYC,MH,Mumbai,DEV-PYR22_1,11,80503,13085,488409,0,0,0,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
PYR22_2,KCATY5950M,Rohan Nair,1969-10-13,800,Savings,Full KYC,MH,Mumbai,DEV-PYR22_2,15,40119,16271,58087,0,0,2,Student,No,No,4,Branch,False,DOMESTIC_STATIC,IN
PYR22_3,PIXIL7389N,Vivaan Pillai,1969-09-01,800,Savings,Full KYC,MH,Mumbai,DEV-PYR22_3,39,81402,4200,523442,0,0,3,Retired,No,No,2,Digital,False,DOMESTIC_STATIC,IN
PYR22_4,PVCGY0696Z,Aishwarya Singh,1963-06-16,800,Savings,Full KYC,MH,Mumbai,DEV-PYR22_4,37,32042,24786,432341,0,0,1,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
PYR22_5,RBNQO5106L,Aarav Khan,1957-11-23,800,Savings,Full KYC,MH,Mumbai,DEV-PYR22_5,39,82271,24318,476244,0,0,0,Business,No,No,1,Digital,False,DOMESTIC_STATIC,IN
PYR22_6,CHIBI4394J,Kavya Iyer,1988-01-17,800,Savings,Full KYC,MH,Mumbai,DEV-PYR22_6,14,86504,11381,99163,0,0,2,Business,No,No,2,Digital,False,DOMESTIC_STATIC,IN
SINK22,SMIZJ9578U,Kavya Verma,1983-08-11,1200,Savings,Full KYC,MH,Mumbai,DEV-SINK22,30,19167,3683,522346,0,0,0,Retired,No,No,2,Digital,False,DOMESTIC_STATIC,IN
MULE23,TSMLQ6869R,Ramesh Verma,1970-08-20,1500,Current,Full KYC,MH,Mumbai,DEV-MULE23,24,17405,10017,163454,0,0,0,Salaried,No,No,0,Digital,True,DOMESTIC_STATIC,IN
PYR23_0,QUVTO7629Q,Ramesh Rao,1979-10-18,800,Savings,Full KYC,MH,Mumbai,DEV-PYR23_0,16,8772,22482,398948,0,0,1,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
PYR23_1,OOFTA6619V,Ramesh Pillai,1972-11-24,800,Savings,Full KYC,MH,Mumbai,DEV-PYR23_1,10,15754,21496,467782,0,0,0,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
PYR23_2,JFUIZ1710L,Karan Singh,1986-12-03,800,Savings,Full KYC,MH,Mumbai,DEV-PYR23_2,33,50369,6318,296344,0,0,3,Salaried,No,No,2,Digital,False,DOMESTIC_STATIC,IN
PYR23_3,YCAXT4060S,Kavya Bose,1985-12-24,800,Savings,Full KYC,MH,Mumbai,DEV-PYR23_3,28,89716,6873,201113,0,0,0,Salaried,No,No,3,Branch,False,DOMESTIC_STATIC,IN
PYR23_4,UUETG8280F,Priya Das,1985-04-23,800,Savings,Full KYC,MH,Mumbai,DEV-PYR23_4,21,82629,5961,466255,0,0,2,Retired,No,No,1,Digital,False,DOMESTIC_STATIC,IN
PYR23_5,JHQWO7767F,Neha Das,1984-07-16,800,Savings,Full KYC,MH,Mumbai,DEV-PYR23_5,5,47471,23514,229983,0,0,2,Retired,No,No,5,Digital,False,DOMESTIC_STATIC,IN
PYR23_6,TDEWZ2220P,Aishwarya Gupta,1974-11-25,800,Savings,Full KYC,MH,Mumbai,DEV-PYR23_6,25,81720,4684,461516,0,0,3,Retired,No,No,1,Digital,False,DOMESTIC_STATIC,IN
SINK23,JFDFH2321R,Neha Gupta,1960-08-10,1200,Savings,Full KYC,MH,Mumbai,DEV-SINK23,18,38023,3325,325890,0,0,2,Retired,No,No,1,Branch,False,DOMESTIC_STATIC,IN
RT24,BKNCE3358B,Priya Nair,1975-11-02,400,Savings,Full KYC,MH,Mumbai,DEV-RT24,26,60515,12091,96930,0,0,3,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
INT24_1,SJRFM9892U,Neha Menon,1968-10-03,600,Savings,Full KYC,MH,Mumbai,DEV-INT24_1,28,35588,20979,379138,0,0,2,Self-Employed,No,No,4,Digital,False,DOMESTIC_STATIC,IN
RET24,MBJBB0118X,Aarav Nair,1971-04-10,500,Savings,Full KYC,,,DEV-RET24,40,26515,12096,308541,0,0,0,Salaried,No,No,0,Branch,False,DOMESTIC_STATIC,IN
RT25,GBIQD9842T,Priya Bose,1989-10-01,400,Savings,Full KYC,MH,Mumbai,DEV-RT25,38,29859,6236,110648,0,0,0,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
INT25_1,XCSWY8444U,Mohan Patel,1970-04-08,600,Savings,Full KYC,MH,Mumbai,DEV-INT25_1,29,40735,23155,506398,0,0,1,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
RET25,SVHZX9130I,Aditya Bose,1973-04-10,500,Savings,Full KYC,,,DEV-RET25,38,84575,11595,89670,0,0,0,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
RT26,SCZIL4840V,Aditya Das,1958-03-06,400,Savings,Full KYC,MH,Mumbai,DEV-RT26,14,75276,4878,179528,0,0,3,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
INT26_1,FFYHY2493Q,Vivaan Bose,1967-12-03,600,Savings,Full KYC,MH,Mumbai,DEV-INT26_1,19,74262,9957,171221,0,0,2,Business,No,No,0,Branch,False,DOMESTIC_STATIC,IN
RET26,MQJED5207S,Mohan Das,1960-02-08,500,Savings,Full KYC,,,DEV-RET26,37,59142,6686,355373,0,0,1,Self-Employed,No,No,5,Branch,False,DOMESTIC_STATIC,IN
RT27,XTXLO8131O,Isha Pillai,1971-07-13,400,Savings,Full KYC,MH,Mumbai,DEV-RT27,16,42584,23252,444790,0,0,1,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
INT27_1,IMAEI6313J,Vivaan Gupta,2001-01-04,600,Savings,Full KYC,MH,Mumbai,DEV-INT27_1,18,76660,5840,490022,0,0,1,Self-Employed,No,No,0,Branch,False,DOMESTIC_STATIC,IN
RET27,OBFKN5855N,Kavya Bose,1988-08-16,500,Savings,Full KYC,,,DEV-RT27,40,14255,17590,461893,0,0,1,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
RT28,VPWPA5591K,Sachin Reddy,1974-06-05,400,Savings,Full KYC,MH,Mumbai,DEV-RT28,15,70890,21163,204004,0,0,2,Retired,No,No,0,Branch,False,DOMESTIC_STATIC,IN
INT28_1,MTRJG7150M,Aishwarya Joshi,1973-12-19,600,Savings,Full KYC,MH,Mumbai,DEV-INT28_1,7,45927,8984,590646,0,0,2,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
RET28,HRFYT0488Y,Ramesh Verma,1994-01-02,500,Savings,Full KYC,,,DEV-RT28,36,12047,13112,524798,0,0,0,Salaried,No,No,0,Branch,False,DOMESTIC_STATIC,IN
RT29,VTJMG8262T,Aarav Sharma,1975-09-09,400,Savings,Full KYC,MH,Mumbai,DEV-RT29,20,17090,4157,303175,0,0,3,Business,No,No,2,Digital,False,DOMESTIC_STATIC,IN
INT29_1,XPELF2532K,Sachin Bose,1995-02-12,600,Savings,Full KYC,MH,Mumbai,DEV-INT29_1,37,48676,16723,271401,0,0,0,Business,No,No,4,Digital,False,DOMESTIC_STATIC,IN
RET29,GGYPG5592K,Rohan Menon,1960-09-19,500,Savings,Full KYC,,,DEV-RT29,25,65402,10977,411425,0,0,0,Self-Employed,No,No,5,Digital,False,DOMESTIC_STATIC,IN
MULE30,QRABZ1416T,Priya Khan,1995-01-26,1200,Current,Full KYC,MH,Mumbai,DEV-MULE30,36,57739,4800,94897,0,0,1,Student,No,No,0,Digital,False,DOMESTIC_STATIC,IN
PYR30_0,GFKVZ6295Q,Priya Rao,1972-06-09,800,Savings,Full KYC,MH,Mumbai,DEV-PYR30_0,38,17036,23231,482167,0,0,2,Student,No,No,3,Digital,False,DOMESTIC_STATIC,IN
PYR30_1,CPZXG6534V,Aarav Pillai,1972-05-06,800,Savings,Full KYC,MH,Mumbai,DEV-PYR30_1,14,66154,8385,579825,0,0,2,Business,No,No,3,Digital,False,DOMESTIC_STATIC,IN
PYR30_2,SHJHR8698H,Ramesh Nair,1957-11-10,800,Savings,Full KYC,MH,Mumbai,DEV-PYR30_2,6,20179,6743,470891,0,0,1,Student,No,No,0,Branch,False,DOMESTIC_STATIC,IN
PYR30_3,LFJCP0677C,Vivaan Das,1956-04-22,800,Savings,Full KYC,MH,Mumbai,DEV-PYR30_3,11,66078,4423,548486,0,0,3,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
PYR30_4,ZAXAV6090W,Priya Khan,1963-05-13,800,Savings,Full KYC,MH,Mumbai,DEV-PYR30_4,19,54921,21596,165682,0,0,2,Business,No,No,1,Branch,False,DOMESTIC_STATIC,IN
PYR30_5,DRTJV8548U,Aarav Khan,1958-12-10,800,Savings,Full KYC,MH,Mumbai,DEV-PYR30_5,37,64307,19829,93805,0,0,3,Business,No,No,0,Branch,False,DOMESTIC_STATIC,IN
SINK30,XOBUB7100X,Priya Das,1960-08-10,1200,Savings,Full KYC,MH,Mumbai,DEV-SINK30,5,31560,10179,263403,0,0,3,Retired,No,No,0,Branch,False,DOMESTIC_STATIC,IN
MULE31,MDHAE4473C,Priya Rao,1976-04-10,1200,Current,Full KYC,MH,Mumbai,DEV-MULE31,13,63467,18208,288396,0,0,3,Salaried,No,No,0,Digital,False,DOMESTIC_STATIC,IN
PYR31_0,MIQXF8649Z,Mohan Menon,1984-01-23,800,Savings,Full KYC,MH,Mumbai,DEV-PYR31_0,21,88443,5130,215134,0,0,0,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
PYR31_1,TNQFV4725O,Suresh Rao,1955-08-04,800,Savings,Full KYC,MH,Mumbai,DEV-PYR31_1,6,16535,5677,266893,0,0,2,Retired,No,No,0,Branch,False,DOMESTIC_STATIC,IN
PYR31_2,BFIYK4669Y,Kavya Das,1986-09-25,800,Savings,Full KYC,MH,Mumbai,DEV-PYR31_2,14,82909,17905,122468,0,0,2,Self-Employed,No,No,2,Digital,False,DOMESTIC_STATIC,IN
PYR31_3,MGGFI4367W,Aditya Reddy,1992-07-19,800,Savings,Full KYC,MH,Mumbai,DEV-PYR31_3,12,68732,9917,432763,0,0,3,Student,No,No,4,Branch,False,DOMESTIC_STATIC,IN
PYR31_4,OVYUP7389O,Aarav Singh,1982-11-06,800,Savings,Full KYC,MH,Mumbai,DEV-PYR31_4,35,63581,16556,440899,0,0,0,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
PYR31_5,KOHXA2653U,Kavya Gupta,1961-11-23,800,Savings,Full KYC,MH,Mumbai,DEV-PYR31_5,26,11797,9628,408289,0,0,0,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
SINK31,NDJWE2141D,Isha Iyer,1982-05-22,1200,Savings,Full KYC,MH,Mumbai,DEV-SINK31,38,14305,16536,568349,0,0,2,Student,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC61990,TZNCY8613M,Rohan Khan,2002-04-16,47,Savings,Min KYC,TN,Coimbatore,DEV-ACC61990,39,17301,6000,185524,0,0,3,Retired,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC57068,GUDEG5438Q,Kavya Gupta,1972-03-06,14,Savings,Min KYC,MH,Mumbai,DEV-ACC57068,5,11607,6000,91443,0,0,3,Business,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC53783,ZQCIJ8858Z,Aishwarya Menon,1981-06-15,24,Savings,Min KYC,HR,Gurugram,DEV-ACC53783,36,44495,6000,452207,0,0,1,Self-Employed,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC05403,TYTNY0688P,Mohan Patel,2000-06-04,7,Savings,Min KYC,MH,Mumbai,DEV-ACC05403,20,73670,6000,210039,0,0,3,Salaried,No,No,5,Digital,False,DOMESTIC_STATIC,IN
